2024-11-07 21:32:36 - AppLogger - INFO - Initializing MainWindow
2024-11-07 21:32:36 - AppLogger - INFO - Page 'Login' initialized.
2024-11-07 21:32:36 - AppLogger - INFO - Page 'Register' initialized.
2024-11-07 21:32:36 - AppLogger - INFO - Page 'Main' initialized.
2024-11-07 21:32:36 - AppLogger - DEBUG - Set application window style.
2024-11-07 21:32:36 - AppLogger - INFO - Showing page 'Login'.
2024-11-07 21:32:36 - AppLogger - DEBUG - Added 'Login' to page history.
2024-11-07 21:32:37 - AppLogger - INFO - Attempting login with username: 123, password: 123
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (519, 301).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (521, 298).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (522, 296).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (520, 301).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (517, 307).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (518, 302).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (519, 298).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (517, 305).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (516, 306).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (516, 307).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 308).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 309).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 310).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 311).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 312).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (515, 313).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (516, 313).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (517, 313).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (518, 314).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (519, 314).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (520, 314).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (520, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (521, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (522, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (523, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (525, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (525, 317).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (526, 317).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (528, 317).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (529, 318).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (531, 318).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (532, 318).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (534, 319).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (535, 319).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (537, 320).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (538, 321).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (540, 322).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (541, 321).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (543, 322).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (544, 322).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (546, 323).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (549, 324).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (548, 323).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (551, 323).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (553, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (558, 327).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (558, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (559, 324).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (560, 327).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (566, 330).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (567, 328).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (570, 327).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (572, 330).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (577, 333).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (576, 331).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (580, 332).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (585, 333).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (589, 334).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (586, 334).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (584, 334).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (590, 335).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (598, 336).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (595, 336).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (593, 337).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (598, 338).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (606, 339).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (602, 339).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (599, 340).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (605, 340).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (613, 341).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (611, 343).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (612, 343).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (615, 344).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (616, 345).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (618, 346).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (618, 346).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (620, 347).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (621, 347).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (623, 348).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (623, 349).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (625, 350).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (626, 350).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (629, 350).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (629, 352).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (630, 352).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (631, 353).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (632, 353).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (633, 354).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (634, 355).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (635, 356).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (636, 356).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (636, 357).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (637, 357).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (638, 358).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (638, 359).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (639, 359).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (639, 360).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (640, 360).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (641, 361).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (641, 361).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (642, 362).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (642, 363).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (643, 363).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (643, 364).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (644, 364).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (644, 365).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (645, 365).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (645, 366).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (646, 366).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (646, 367).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (646, 368).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (647, 368).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (647, 369).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (648, 370).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (648, 371).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (649, 372).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (650, 373).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (650, 375).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (651, 376).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (651, 377).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (652, 378).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (653, 379).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (653, 380).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (654, 381).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (654, 382).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (654, 383).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (655, 384).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (655, 385).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (656, 387).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (657, 388).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (657, 389).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (658, 391).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 392).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 393).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 394).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 395).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 396).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (660, 397).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (660, 398).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (661, 400).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (661, 400).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (661, 401).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (661, 402).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 404).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 405).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 406).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 407).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 408).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (662, 409).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (663, 410).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (663, 412).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (663, 413).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 414).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 415).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 416).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 417).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 418).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 419).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (664, 420).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 420).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 421).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 422).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 423).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 424).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (665, 425).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (666, 426).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (666, 427).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (667, 427).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (667, 428).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (668, 429).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (668, 430).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (669, 430).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (670, 430).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (670, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (671, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (672, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (673, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (674, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (675, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (676, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (677, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (678, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (679, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (680, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (681, 431).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (681, 430).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (682, 430).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (682, 429).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (683, 429).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (685, 429).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (685, 428).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (686, 428).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (687, 427).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (688, 427).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (689, 426).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (689, 425).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (690, 425).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (691, 425).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (691, 424).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (692, 423).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (693, 423).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (693, 422).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (694, 422).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (695, 421).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (696, 421).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (697, 419).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (697, 419).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (698, 418).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (699, 416).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (700, 416).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (700, 415).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (701, 415).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (701, 414).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (702, 412).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (702, 412).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (703, 411).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (705, 409).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (704, 409).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (704, 409).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (705, 407).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (707, 404).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (706, 405).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (706, 405).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (707, 403).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (709, 400).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (708, 401).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (708, 401).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (709, 398).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (710, 396).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 393).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 395).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 395).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 391).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 390).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 389).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 386).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 384).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 383).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 382).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 381).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 380).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 378).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 377).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 375).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 374).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 372).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 372).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (712, 371).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 370).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (711, 369).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (710, 368).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (709, 366).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (709, 365).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (709, 364).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (708, 363).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (707, 362).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (707, 361).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (706, 359).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (706, 359).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (705, 358).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (704, 357).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (703, 356).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (703, 355).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (702, 354).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (701, 354).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (700, 353).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (699, 352).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (698, 351).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (697, 350).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (696, 350).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (694, 349).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (693, 348).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (693, 347).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (692, 347).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (691, 346).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (690, 346).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (689, 345).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (687, 344).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (684, 343).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (685, 343).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (685, 342).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (681, 341).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (680, 340).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (679, 339).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (678, 339).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (676, 339).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (675, 338).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (672, 335).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (672, 336).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (670, 337).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (669, 335).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (667, 332).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (666, 334).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (663, 334).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (661, 332).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (659, 330).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (658, 330).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (657, 330).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (655, 329).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (653, 328).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (652, 328).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (650, 328).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (649, 327).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (647, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (647, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (645, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (643, 325).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (640, 324).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (640, 323).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (638, 323).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (637, 322).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (635, 321).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (632, 320).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (633, 321).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (633, 321).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (630, 320).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (626, 318).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (628, 319).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (628, 320).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (625, 318).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (620, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (621, 317).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (620, 317).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (618, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (618, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (617, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (616, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (614, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (614, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (613, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (612, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (611, 315).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (611, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (612, 316).
2024-11-07 21:37:08 - AppLogger - DEBUG - Window moved to (612, 317).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (612, 318).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (613, 318).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (613, 319).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (614, 319).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (614, 320).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (615, 320).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (615, 321).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (616, 322).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (616, 323).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (617, 324).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (618, 324).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (618, 325).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (618, 326).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (619, 327).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (619, 328).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (620, 328).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (620, 329).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (620, 330).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (620, 331).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (621, 331).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (621, 332).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (622, 332).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (622, 333).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (622, 334).
2024-11-07 21:37:09 - AppLogger - DEBUG - Window moved to (622, 335).
